,id,image,ing,prediction
6348,ba23224080,0b176d0f7e.jpg,"ounces,weight Chocolate,Chopped,Sweetened Condensed Milk,Salt,Vanilla Extract,Kahlua,ounces,weight Dark Chocolate,Roasted,Salted Peanuts,Chopped,Milk Chocolate,Chopped,Peanut Butter Chips,Melted",<start> ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight cream cheese softened ounces weight cream cheese softened ounces weight chocolate chopped ounces weight chocolate chopped ounces weight chocolate chopped ounces weight cream cheese softened ounces weight chocolate chopped ounces weight chocolate chips <end>
6367,bac03b516b,065585b950.jpg,"olive oil,pounds onions,halved thinly sliced,rosemary sprig,Salt,balsamic vinegar,minced garlic,minced parsley,red bell pepper,One chilled puff pastry,marinated anchovies,pitted Nicoise olives",<start> olive oil onion finely chopped cloves garlic minced pound boneless skinless chicken breast halves pieces salt pepper taste olive oil cherry tomatoes <end>
6372,bad40dbcc1,0fa4c2a7f5.jpg,"head savoy cabbage,grapeseed canola oil,coriander seeds,caraway seeds,ground pepper,salt",<start> head savoy cabbage grapeseed oil salt <end>
6384,bb189b1d81,00dd7b681c.jpg,"cubed peeled pumpkin,onion,chopped Safeway thru,carrot,chopped,stalk celery,chopped,cans condensed chicken broth,soup cans water,instant rice,uncooked,dash ground nutmeg,soup milk",<start> pounds ground beef onion chopped garlic cloves minced ground cumin ground coriander ground turmeric ground turmeric ground coriander salt ground black pepper ground cardamom ground cardamom ground cardamom ground nutmeg ground cloves ground cardamom ground nutmeg ground nutmeg ground cloves ground nutmeg <end>
6391,bb445c3463,0e2943cab8.jpg,"butter,thinly onion,packages chopped spinach,thawed squeezed dry,freshly grated nutmeg,salt,pounds haddock fillets,diced Italian plum tomatoes,juices reserved,dried thyme,dried tarragon,butter,minced onion,cornstarch",<start> butter softened brown ground cinnamon ground nutmeg ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground nutmeg <end>
6399,bba3f295a6,0628a6e8ea.jpg,"sheet pie crust,Egg,Silken tofu,Heavy cream,Grated cheese,dash Consomme soup granules,dash Salt pepper,packet Shimeji mushrooms,Onion,Bacon ham,Spinach,eggplant,zucchini,dash Butter margarine,dash Salt pepper",<start> baking powder baking soda salt unsalted butter melted eggs beaten milk vanilla extract butter <end>
6431,bcc794de47,05ff07abbc.jpg,"onion powder,chopped parsley,garlic powder,seasoned salt,ground black pepper,dried marjoram,ground cinnamon,ground nutmeg,pounds boneless pork shoulder,cubed,bunch spinach leaves,washed,olive oil,flour,butter,onion,thinly sliced,stalks chopped celery,pound mushrooms,sliced,beef broth,cans stewed tomatoes,bay leaves,crushed red pepper flakes,garlic powder,cans butter beans,rinsed drained,yellow squash,sliced,zucchini,sliced,salt pepper",<start> pounds beef stew meat cubed salt ground black pepper garlic powder onion powder ground black pepper <end>
6437,bd02043b44,0598e68be0.jpg,"broccoli,fresh,onions,minced,butter,melted,sour cream,sugar,vinegar,poppy seed,paprika,salt,dash ground red pepper,if you like things spicier,cashews,chopped",<start> boneless skinless chicken breast halves salt ground black pepper paprika onion powder garlic powder <end>
6529,bf6bdd6064,09363559b5.jpg,"vinegar,garlic cloves,sliced,dark molasses,preferably Rabbit,onion powder,preferably Spice Islands",<start> olive oil onion chopped garlic cloves minced ground cumin ground coriander salt ground black pepper <end>
6540,bf9fcbf10e,07101f7325.jpg,"cream cheese,grated onions,mayonnaise Whip does not,cucumber English variety works,drop green food coloring",<start> cream cheese softened butter softened vanilla extract container whipped topping thawed cool whip whipped topping <end>
6557,bff9ed576a,0c9720c424.jpg,"butter,onion,diced,celery,chopped,pumpkin,peeled in inch chunks butternut squash,prepared same way,peeled ginger,chopped garlic,chicken broth,diced peeled potato,lima beans,frozen,corn kernel,red bell pepper,diced,ham,chunks bite sized,milk,flour,salt,nutmeg",<start> olive oil onion chopped garlic cloves peeled diced butternut squash peeled diced butternut squash peeled seeded diced butternut squash peeled seeded diced stalks celery diced carrot diced celery ribs diced celery diced potatoes peeled cubed salt pepper <end>
6565,c03a077063,0f2f488cfc.jpg,"pie dough,raspberry jam,butter margarine,softened,sugar,eggs,flour,salt,red food coloring,green food coloring,butter,softened,icing sugar,cream milk,almond extract",<start> baking powder baking soda salt butter softened eggs vanilla extract <end>
6588,c0fb0138ba,041e0c8c0f.jpg,"uncooked elbow macaroni,shredded sharp Cheddar cheese,cans condensed cream potato soup,cans chopped clams with juice,eggs,beaten,green onions,diced,diced onion,Worcestershire sauce,lemon juice,ground black pepper",<start> elbow macaroni shredded sharp cheddar cheese shredded sharp cheddar cheese shredded cheddar cheese <end>
6598,c143497c69,0059785001.jpg,"Seasoned Salt,onion powder,garlic powder,red pepper flakes,chopped onion,apple cider vinegar,bay leaves,dried parsley flakes,packets sazon seasoning,chopped green bell pepper",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder ground black pepper <end>
6613,c1fbe4bbcf,098372e1c6.jpg,"sugar,flour,skim milk,baking powder,salt,your favorite fruit,cobbler",<start> boneless skinless chicken breast halves salt pepper butter melted butter onion chopped chicken broth heavy whipping cream <end>
6635,c2d2417b33,0b17d408c5.jpg,"Stale bread cubed,Sugar,Milk,Eggs,Vanilla extract,Cinnamon,Raisins,Butter",<start> butter softened eggs vanilla extract baking soda baking powder salt ground cinnamon ground nutmeg <end>
6645,c331524a7f,0ab49328bf.jpg,"dried spaghetti,olive oil flavored cooking spray,diced rindless bacon,brown onion,finely diced,eggs,parmesan cheese,finely grated,parsley,chopped",<start> penne pasta olive oil onion chopped garlic cloves minced dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano salt pepper <end>
6656,c3638745e6,00291de6aa.jpg,"acorn squash butternut squash winter squash,weight approximate,apple juice apple cider,water,apple cider vinegar,salt freshly ground black pepper,taste,unsalted butter,sage,coarsely chopped about ground sage,rosemary,coarsely chopped dried rosemary,cinnamon,preferably freshly grated,nutmeg,preferably freshly grated",<start> boneless skinless chicken thighs lemon juice garlic cloves minced rosemary sprig rosemary sprig rosemary salt freshly ground black pepper <end>
6789,c75b224df5,0b7ed74b2c.jpg,"pints grape tomatoes,garlic cloves,smashed,crushed red pepper flakes,olive oil,olive oil,kosher salt,fresh ground black pepper,taste,sprig rosemary,sprig oregano",<start> red bell peppers red bell pepper green bell pepper red bell pepper green bell pepper chopped green bell pepper chopped onion chopped garlic clove minced olive oil salt pepper <end>
6818,c80fab9d0c,0654dc6f4b.jpg,"cooked macaroni,cheddar cheese,grated,ground beef combination ground,onion,finely chopped,milk,nutmeg,eggs,salt,pepper,oil",<start> boneless skinless chicken breast halves salt ground black pepper onion powder garlic powder onion powder dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano ground black pepper <end>
6848,c9216b3c5e,004d297458.jpg,"baby spinach,apples,peeled,cored,chopped,bananas,sliced,chopped carrots,orange juice,strawberries,ice",<start> unsweetened cocoa powder milk vanilla extract <end>
6854,c93b5b9e63,0f898de2db.jpg,"banana,peanut butter,chocolate chips",<start> unsweetened cocoa powder tsp salt tsp baking soda tsp vanilla extract milk chocolate chips <end>
6864,c976f3388b,0054479766.jpg,"apples,peeled finely sliced,sugar,ground cinnamon,ground cloves,ground nutmeg,salt",<start> apples peeled cored finely chopped ground cinnamon ground nutmeg ground cloves ground nutmeg salt <end>
6878,c9cea4e267,091cb7935f.jpg,"squid,cleaned,fish stock,olive oil,sofrito,paella rice,squid ink,picada",<start> butter softened brown egg vanilla extract baking soda baking powder salt baking soda chocolate chips <end>
6908,cac43aa44b,0891b9e86d.jpg,"sugar,butter,slices,heavy cream,heavy whipping cream,pinch sea salt",<start> butter softened vanilla extract <end>
6926,cb53b278e1,0f8a968a80.jpg,"butter,softened,cinnamon,dried ginger,nutmeg,ground,allspice,ground,sugar",<start> warm degrees degrees active dry yeast warm degrees degrees salt active dry yeast <end>
6948,cbf99fc51b,0610408e3d.jpg,"water,milk,vanilla extract,dark brown sugar,sugar,ground cardamom,ground coriander,vegetable oil,salt,bread flour,active dry yeast",<start> butter softened eggs vanilla extract baking powder baking soda salt ground cinnamon <end>
6954,cc22b616cc,0aae88d6d8.jpg,"portobello mushrooms,stems removed,gills scraped out,Syrah red wine,shallots,chopped,clove garlic,chopped,black peppercorns,sprigs thyme,toasted hamburger buns,Soy mayonnaise,onions,tomatoes,arugula garnish",<start> slices bread kraft singles dressing slices oscar mayer deli smoked turkey breast kraft singles target thru slices oscar mayer deli smoked turkey breast kraft singles target thru kraft singles target thru <end>
6971,cc967ff884,0054398a26.jpg,"butter,olive oil,garlic cloves,sliced,shrimp,peeled deveined,dry wine,tarragon TSP,salt pepper",<start> olive oil onion chopped cloves garlic minced chicken broth chicken broth potatoes peeled cubed onion chopped celery salt pepper <end>
7032,ce9d424cc8,00bf49a975.jpg,"quart vegetable oil,flour,sugar,baking powder,salt,milk,eggs,beaten,vegetable oil,apples peeled,cored chopped,cinnamon sugar",<start> packages active dry yeast warm degrees degrees degrees egg egg beaten salt baking soda cream tartar ground cinnamon <end>
7046,cf09a55a62,0a347fa5a7.jpg,"flour,egg,brown sugar,baking powder,mixed spice,chopped dates,melted butter,milk",<start> butter softened brown eggs vanilla extract baking powder baking soda salt chocolate chips <end>
7065,cf8f155069,028d1e97be.jpg,"Greek feta cheese,olive oil,cracked black pepper,dried greek oregano leaves,bay leaf,marinated greek kalamata olives,crusty bread,serve",<start> butter softened cream cheese softened eggs vanilla extract sifted baking powder baking soda salt milk chocolate chips <end>
7066,cf9157814e,02eea8aa6d.jpg,"cake flour,bicarbonate soda,salt,brown sugar,natural bran,raisins sultana,eggs,vegetable oil olive,milk,vanilla essence",<start> baking soda baking soda salt ground cinnamon ground nutmeg ground cloves pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin puree pumpkin pie spice baking soda baking soda salt ground cinnamon ground cloves ground nutmeg <end>
7073,cfba2c6485,00f4a95354.jpg,"salted butter,sugar,orange extract,flour",<start> baking powder baking soda salt unsalted butter softened eggs at room temperature vanilla extract eggs milk salt <end>
7075,cfbe388839,08d914c337.jpg,"flour,ground cardamom,salt,baking powder,sugar,eggs,ground blanched almonds,rose water orange blossom water,dozen almonds",<start> baking soda salt unsalted butter melted egg vanilla extract <end>
7142,d1644b70a3,08d18b62dd.jpg,"quinoa,rinsed,water,coconut oil,carrots assorted,diced,shallots,thinly sliced,scallions,green parts separated,thinly Sea salt,garlic cloves,minced,minced ginger,soy sauce gluten free tamari,tsp toasted sesame oil,tsp sriracha,eggs,beaten",<start> ground beef onion chopped green bell pepper chopped tsp garlic powder tsp salt tsp pepper tsp cayenne pepper tsp cayenne pepper <end>
7143,d1688c707b,0259aeba67.jpg,"warm water degrees,butter,dry milk powder,sugar,salt,dried parsley,garlic powder,bread flour,active dry yeast",<start> baking powder baking soda salt butter softened eggs vanilla extract <end>
7169,d20c71fcc5,0799de7d5d.jpg,"Eggs,milliliters Sugar,milliliters Flour,milliliters Potato Starch,Baking Powder,Orange,Zested,Lemons,Zest Juice,milliliters Sugar,Butter,Cornstarch,Eggs,Egg Yolks,Red Oranges,Zest Juice,milliliters Sugar,Butter,Cornstarch,Eggs,Egg Yolks,Butter,Room Temperature,Lemon,Zested,milliliters Powdered Sugar,Lemon Juice,Cream,Lemon Curd,Clementines",<start> baking powder baking soda salt unsalted butter room temperature eggs pure vanilla extract baking powder salt unsalted butter room temperature eggs pure vanilla extract heavy cream <end>
7182,d247b81879,0695a45e7c.jpg,"celery,trimmed,carrot,inch piece,cucumber,inch piece,mushroom,stalk removed,green apple,core removed",<start> olive oil onion finely chopped cloves garlic minced minced ginger root peeled finely chopped salt pepper <end>
7188,d28679e388,0ca72763ad.jpg,"boneless chicken breasts,black beans,corn,jar salsa,any kind,cream cheese",<start> boneless skinless chicken breast halves pieces salt ground black pepper taste butter margarine mushrooms sliced onion chopped cloves garlic minced chicken broth <end>
7223,d37a4b12e6,0c730dfcf9.jpg,"raw pumpkin seeds,butter,melted,pinch salt",<start> baking powder baking soda salt unsalted butter melted cooled egg egg yolk pure vanilla extract <end>
7248,d4477a8b6b,081d73b04b.jpg,"vegetable oil vegetable shortening,flour,milk,black pepper,salt",<start> butter softened eggs vanilla extract baking powder salt milk <end>
7317,d62621ecf8,0d7ed1364b.jpg,"turkey,butter,flour,milk,parsley,dried,tarragon leaf,dried,sour cream,Dijon mustard",<start> butter milk vanilla extract heavy cream <end>
7325,d644036276,02db507bdc.jpg,"flour,pumpkin pie spice,condensed tomato soup,undiluted,maple syrup,mashed sweet potatoes,brown sugar,shortening prefer,eggs,pecans,chopped",<start> baking soda baking powder salt eggs milk vegetable oil vanilla extract <end>
7356,d707278e13,006be69068.jpg,"flour,baking powder,sugar,cream tartar,salt,melted butter,milk",<start> baking powder baking soda salt unsalted butter melted cooled egg milk <end>
7447,da1a451a79,001223cf3b.jpg,"sesame oil need a splash completely coat,sweet onion,carrot cubed,cooked ham Chinese barbecue pork,cooked rice,eggs,green pea,water chestnut,green onions,sesame seeds,kosher salt",<start> baking powder baking soda salt shortening eggs vanilla extract milk chocolate chips <end>
7493,db8b959e1b,00bea8b140.jpg,"wheat flour,baking powder,baking soda,salt,creamy peanut butter,light butter,spreadable use Land O,sugar,brown sugar,packed,egg",<start> baking powder baking soda salt butter softened egg vanilla extract <end>
7505,dbe3b8c659,08643f1121.jpg,"pounds thinly Scotch fillet eye,soy sauce,sugar,sesame seeds,sesame oil,shallots,thinly sliced,cloves garlic,crushed,mirin sweet",<start> pounds ground beef ground black pepper garlic powder onion powder salt ground black pepper taste pounds pork spareribs <end>
7523,dc4886178b,00a0da1de7.jpg,"Dark chocolate,Heavy cream cream,Unsalted butter,tsp Mizuame syrup honey,tsp Brandy,Cocoa powder",<start> baking soda salt butter softened eggs vanilla extract <end>
7559,dda74f867a,0a211c72c5.jpg,"pork,wine vinegar,onion,clove garlic,grated,tsp mustard,pinch salt pepper,olive oil",<start> boneless skinless chicken breast halves salt pepper milk butter melted <end>
7560,ddb1f01953,0ceaf87226.jpg,"Miracle Whip Original Spread Family Dollar thru,plain yogurt,honey,juice rind lime Safeway ct thru,fresh fruit strawberries,raspberries,blueberries,apples,canteloupe,honeydew,pineapple,up",<start> butter softened cream cheese softened eggs vanilla extract baking powder baking soda salt ground cinnamon ground nutmeg ground nutmeg ground cloves ground cinnamon ground nutmeg ground nutmeg <end>
7613,df0bf2c967,06e59a6ee1.jpg,"flour,salt,ground black pepper,cubed stew meat,butter,onion,chopped,carrots,chopped,garlic cloves,minced,red wine,bay leaf,chopped parsley,dried thyme,mushrooms,onions",<start> boneless skinless chicken breast halves salt ground black pepper ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg <end>
7625,df5415f97d,021b18b466.jpg,"ground pork,onion,chopped,tomato sauce,PLANTERS Slivered Almonds,raisins,KRAFT Zesty Italian Dressing,beef bouillon cubes,crushed,chopped parsley,corn tortillas,warmed,KNUDSEN Sour Cream",<start> ground beef onion chopped green bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped onion chopped garlic cloves minced ground cumin chili powder ground cumin salt ground black pepper <end>
7633,df767ddda1,001b8eec34.jpg,"head green cabbage,cored shredded,carrot,grated,quart boiling water,green onions,minced,distilled vinegar,water,dried oregano",<start> chicken breasts cooked chicken breasts shredded cabbage shredded cabbage shredded cabbage shredded cabbage <end>
7666,e074fbbb3f,0ae65d92ec.jpg,"kg Pork belly block,Eggs,piece Ginger,stalks green part a Japanese leek,Sake,Mirin,Soy sauce,Sugar,Water",<start> ground cinnamon ground nutmeg ground ginger ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground ginger ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground ginger ground cloves ground cinnamon ground nutmeg <end>
7707,e17c35344b,09684de333.jpg,"cream cheese,softened,jar marshmallow creme,container whipped topping,thawed,ground cinnamon,vanilla extract,spread,such as Nutella",<start> butter softened cream cheese softened vanilla extract <end>
7780,e39204d9e0,093894f872.jpg,"ears corn,shucked,red onion,,roasted red pepper,your own use,apple cider vinegar,olive oil,salt,kosher,black pepper,freshly ground,basil leaf,chiffonade",<start> olive oil onion finely chopped cloves garlic minced olive oil red wine vinegar kosher salt ground black pepper <end>
7800,e435755b10,0abdbc2fc4.jpg,"cream cheese,cucumber,finely diced,chopped chives,spring onion,finely diced,mint,chopped dried mint,salt black pepper",<start> butter onion finely chopped salt pepper <end>
7815,e49800d851,077283153c.jpg,"avocados,in chunks,tomatillos,garlic cloves,onion,chopped,serrano pepper need depending on heat pepper your heat,cilantro,chopped,salt,lime,juice",<start> avocados peeled chopped onion chopped green bell pepper chopped cilantro chopped cilantro chopped cilantro lime juice lime juice salt pepper <end>
7955,e8665644f7,004dac8df6.jpg,"lemon,juiced zested,sugar,milk,heavy cream,chilled",<start> cream cheese softened butter softened vanilla extract <end>
7969,e8d27bb774,00305b02b0.jpg,"olive oil,plus brushing tortillas oiling a baking sheet,onion,chopped,garlic cloves,chopped,cumin,paprika,sea salt regular,cilantro,chopped,cooked chicken,shredded,low sodium chicken broth,tortillas,queso fresco,crumbled monterey jack cheese cheddar cheese,shredded",<start> boneless skinless chicken breasts strips garlic cloves crushed red pepper flakes salt pepper <end>
7983,e944c5d760,00433ff7a0.jpg,"buttermilk,baking soda,sugar,butter,vegetable oil,shortening,egg yolks,vanilla extract,egg whites,flour,flaked coconut,chopped pecans,cream cheese,softened,margarine,softened,sugar,vanilla extract,chopped pecans",<start> butter softened brown eggs vanilla extract baking soda baking powder salt ground cinnamon butter softened vanilla extract <end>
7999,e9b209fb0c,0b0ad0d6d7.jpg,"fenugreek seeds,onion seeds,salt,garam masala,turmeric powder,curry powder,coriander powder,cumin powder,chili powder,paprika,garlic cloves,peeled cleaned,vegetable oil,fresh ginger,jalapeno peppers,bunch cilantro,long stems,lemon juice,plain yogurt unthickened type yogurt works",<start> ground cinnamon ground ginger ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground nutmeg <end>
8000,e9b90db0d4,0fa162af4f.jpg,"vegetable oil,boneless pork,in inch cubes,carrots,sliced,celery ribs,chopped,orange zest,orange juice,soy sauce,cornstarch,ground ginger,cashews,sugar,cooked rice,kept warm",<start> olive oil onion chopped cloves garlic minced ground ginger ground cumin ground coriander salt ground black pepper <end>
8005,e9dd6d3adc,006c0c8386.jpg,"chicken wings,soy sauce,water,sugar,garlic cloves,minced,vegetable oil,ground ginger,sherry wine",<start> boneless skinless chicken thighs soy sauce garlic powder onion powder ground black pepper <end>
8064,eb7b02d666,0fad778eb1.jpg,"Chicken thighs legs,adobo,olive oil,envelope sazAn,sofrito,Olives with pimento,tsp cumin,bay leaf,tsp Italian seasoning,tomatoe sauce,chicken broth,potatoe,carrots,ear corn on cob equally sized",<start> boneless skinless chicken breasts boneless skinless chicken breast halves pieces olive oil onion finely chopped cloves garlic minced salt ground black pepper chicken broth chicken broth butter melted <end>
8133,ed6d690ee5,02e1fc2339.jpg,",Chicken Breast With Tenderloin,Split In Half,Chicken Drumsticks One Two If,Buttermilk Real,Sweet Tea Concentrate,Salt,Butter,Oil,Flour,Salt,Black Pepper",<start> olive oil onion chopped cloves garlic minced salt ground black pepper ground allspice ground cinnamon ground cloves ground allspice ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground cinnamon ground nutmeg ground cloves ground nutmeg <end>
8186,ef152ccd8e,026085ea18.jpg,"Apple juice,Carbonated water",<start> olive oil onion chopped garlic cloves minced salt ground black pepper <end>
8191,ef40c723b9,0fecf8fdfc.jpg,"boneless skinless chicken breast,iceberg lettuce,cheddar cheese,salsa,sour cream,taco chips",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder salt pepper <end>
8223,f022f7e598,0478a9c7df.jpg,"baking potatoes,peeled quartered,olive oil,garlic cloves,finely minced,paprika,salt,pepper,kalamata olive,sliced,parsley,finely chopped",<start> baking powder baking soda salt unsalted butter melted cooled egg vanilla extract <end>
8262,f1458c6b46,007eada801.jpg,"boiled rice,water,Urad Dal,salt,butter,oil deep",<start> butter softened brown eggs vanilla extract baking soda baking powder salt cinnamon nutmeg nutmeg <end>
8285,f1c5a93630,0ac04a6147.jpg,"flour,butter,salt,drops lemon juice,cold water",<start> baking powder baking soda salt butter room temperature egg milk vanilla extract <end>
8321,f3334d642d,0734561fc8.jpg,"Dry Navy Beans,pound Bacon,Sweet Onion,Diced,Molasses,Salt,Pepper,Dry Mustard Powder,Ketchup,ounces,fluid Chili Sauce,Worcestershire Sauce,Brown Sugar Plus",<start> ground beef onion chopped green bell pepper chopped garlic cloves minced cans tomato sauce tomato paste dried oregano dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried thyme dried thyme bay leaf <end>
8342,f3ddddaf53,0a7625ad68.jpg,"pound beef top sirloin steak boneless,inch thick,assorted vegetables,such as sugar snap peas,broccoli florets,bell pepper carrot strips,clove garlic,minced,prepared sauce,crushed red pepper,taste,hot cooked rice,unsalted peanuts",<start> olive oil onion finely chopped cloves garlic minced ground ginger ground cumin ground coriander ground cumin ground coriander salt ground black pepper <end>
8346,f40ca1c92c,0b858ed73a.jpg,"anchovy fillet about,cloves garlic,egg,parmesan cheese,grated,freshly ground black pepper,red wine vinegar,olive oil,olive oil,mayonnaise",<start> butter softened cream cheese softened eggs vanilla extract <end>
8349,f41a208f2a,00b8c76b5c.jpg,"margarine,onion,chopped,stalks celery,chopped,flour,water,condensed chicken broth,chicken bouillon powder,potato,peeled diced,pound asparagus,trimmed coarsely chopped,,soy sauce,ground black pepper,ground pepper",<start> olive oil onion chopped cloves garlic minced chicken broth dried thyme ground black pepper ground nutmeg ground allspice ground allspice ground allspice ground ginger ground allspice ground ginger ground cardamom ground nutmeg ground cardamom ground allspice ground nutmeg ground cardamom ground nutmeg <end>
8390,f4db0d0893,0a9fd43301.jpg,"Espresso Coffee,Heavy Whipping Cream,ounces,fluid Hazelnut Liqueur,pint Vanilla Ice Cream Hazelnut Gelato,Chocolate Covered Coffee Beans,Chopped,Garnish",<start> unsweetened cocoa powder baking soda salt vanilla ice cream <end>
8429,f65099c954,02cfdade05.jpg,"blackberries,sugar,cornstarch,ground cinnamon,ground allspice,lemon juice",<start> ground cinnamon ground cloves ground cardamom ground allspice ground cinnamon ground nutmeg ground cloves ground cardamom salt <end>
8516,f8a87707b8,05a2397f72.jpg,"Olive Oil,cloves Garlic,Minced,Chopped Parsley,Jalapeno Pepper,Seeded Minced Some Seeds,Black Olives,Drained Rings,Anchovy Paste,Capers,Flat Anchovies,Chopped,See Note,Tomatoes Best You,Sugar,Kosher Salt,Cajun Seasoning Extra,ounces,weight Linguini,Prepared",<start> olive oil onion chopped cloves garlic minced pound lean ground beef chopped onion chopped green bell pepper chopped garlic cloves minced cans tomato paste tomato paste dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried thyme <end>
8582,fadfd08be9,005c38016f.jpg,"banana,peeled,orange juice,dash ginger",<start> banana peeled orange juice ice cube <end>
8623,fc329fac49,00d20bb6da.jpg,"potatoes,peeled cubed,pound ground round,water,cubes beef bouillon,cube chicken bouillon,dried rosemary,salt,ground black pepper,steak seasoning,dried minced onion flakes,mixed vegetables",<start> potatoes peeled cubed salt ground black pepper taste butter melted <end>
8626,fc41bdd63b,07e4e4251f.jpg,"onions,chopped,vegetable oil,pound boneless beef chuck,cubes,crumbled saffron threads,turmeric,water,crushed tomatoes,dried yellow split peas,picked over rinsed,tomato paste,dried Omani lemons,pierced in several places with a sharp knife,ground cinnamon,ground allspice,Key lime lemon juice,cooked basmati mint basil leaves",<start> olive oil onion chopped cloves garlic minced pound boneless skinless chicken breast halves pieces ground cumin ground coriander ground coriander ground cumin ground coriander ground cumin ground coriander ground allspice ground ginger ground allspice ground cinnamon ground allspice ground allspice ground cinnamon ground nutmeg ground allspice ground ginger ground allspice ground cinnamon ground nutmeg ground ginger ground allspice ground cinnamon ground nutmeg ground ginger ground allspice ground cinnamon ground nutmeg ground allspice ground ginger ground allspice ground cinnamon ground nutmeg ground ginger ground allspice ground cinnamon ground nutmeg ground allspice ground cinnamon ground nutmeg ground allspice ground cinnamon ground nutmeg <end>
8636,fc77cff99d,07d0b3cb74.jpg,"flour,cheddar cheese,shredded,baking powder,garlic powder,dill weed,eggs,milk,canola oil,honey",<start> baking powder baking soda baking soda salt unsalted butter melted egg milk vanilla extract <end>
8648,fcc1ea1ce5,0070f407dc.jpg,"peas,canola oil,red wine vinegar,garlic clove,onion,thinly sliced,salt Tony if you prefer them,ground black pepper",<start> olive oil red wine vinegar garlic cloves minced salt ground black pepper ground black pepper onion diced tomatoes diced tomatoes undrained chicken broth <end>
8659,fd0f6ea570,00f7a7aaf9.jpg,"shortening,sugar,brown sugar,packed,eggs,vanilla extract,flour,salt,baking soda,regular oatmeal,uncooked,packagechopped dates",<start> butter softened brown packed eggs vanilla extract baking soda salt baking soda baking powder salt chocolate chips <end>
8718,fec0e23ca8,0d018f9fcd.jpg,"beets with greens,beets roasted,greens stemmed washed in two changes water,farro,soaked one hour in water cover drained,Salt,preferably kosher salt,taste,sherry vinegar,balsamic vinegar,garlic clove,minced pureed,Dijon mustard,extra virgin olive oil substitute walnut oil olive,broken walnut pieces,feta goat cheese,crumbled if desired,chopped herbs,such as parsley,tarragon,marjoram,chives,mint",<start> olive oil onion finely chopped cloves garlic minced pound boneless skinless chicken breast halves pieces salt ground black pepper <end>
8731,ff2d39ea15,002252d8ae.jpg,"Vidalia other sweet onions,water,vinegar,sugar,mayonnaise,celery salt,saltine crackers",<start> boneless skinless chicken breast halves salt pepper taste oil <end>
8761,ffc704e9be,083ce98142.jpg,"brie cheese,loaf French bread,peaches,red pepper,red onion,jalapeno,orange juice,cilantro,lime juice,salt",<start> butter eggs vanilla extract baking powder baking soda salt <end>
