,id,image,ing,prediction
7932,e7a18bed05,06c5f85623.jpg,"cauliflower,trimmed,florets,unsalted butter,flour,,prepared horseradish,wine vinegar,dash ground nutmeg,Fontina cheese,packed,grated,Dijon mustard,breadcrumbs,French",<start> potatoes peeled cubed salt pepper <end>
7933,e7ba635a68,005793986d.jpg,"corn flakes cereal crushed measure,dried oregano,garlic salt,flour,egg whites,water,lowfat mozzarella cheese use full fat mozzarella cheese,strings use full fat",<start> cream cheese softened sour cream <end>
7934,e7bb24fc43,00e8d2b157.jpg,"water,soy sauce,instant beef bouillon,cornstarch,vegetable oil,asparagus,inch pieces,boneless beef sirloin,trimmed thinly sliced,yellow bell peppers red bell peppers green bell pepper,chopped,onion,thinly sliced,carrot,strips,mushrooms,green onions,sliced,hot cooked rice",<start> boneless skinless chicken breast halves salt pepper <end>
7935,e7cbf2d334,004937d414.jpg,"Cornstarch,Water,tsp Garlic Powder,Beef Round Steak Strips,Broccoli,Onion,each Carrots,Vegetable Oil,Reduced Sodium Soy Sauce,Brown Sugar,tsp Ground Ginger,Corn Starch,Water",<start> pound bok choy chopped broccoli florets butter pieces onion chopped carrots chopped stalks celery chopped carrot chopped green bell pepper finely chopped celery finely chopped finely chopped parsley finely chopped parsley finely chopped garlic cloves finely chopped salt pepper <end>
7936,e7d774df5b,0051ee7769.jpg,"butter,caster sugar,cocoa,egg,coconut,chopped nuts hazelnuts,walnuts,glace cherries,quartered,vanilla extract,crushed plain sweet biscuits,icing sugar,cocoa,boiling water",<start> butter softened eggs vanilla extract salt butter softened powdered vanilla extract <end>
7937,e7d8c28ec8,004651393c.jpg,"head cabbage,red bell pepper,red onion,bunch green onions,rice wine vinegar,peanut butter,vegetable oil,cilantro,soy sauce,brown sugar,tsp garlic powder,tsp powder ginger,tsp cayenne pepper,tsp sesame oil",<start> head cabbage chopped red onion chopped red bell pepper chopped red bell pepper chopped red onion chopped green bell pepper chopped red bell pepper chopped red onion chopped green bell pepper chopped red bell pepper chopped red bell pepper chopped red bell pepper chopped red onion chopped green bell pepper chopped red bell pepper chopped red bell pepper chopped red onion chopped green bell pepper chopped red bell pepper <end>
7938,e7e6c6fecb,036ca8ae4d.jpg,"salmon fillets,Dijon mustard,cloves garlic,thinly sliced,red onion,thinly sliced,dried tarragon,salt pepper",<start> pound asparagus spears trimmed extra virgin olive oil garlic cloves minced dried oregano salt pepper <end>
7939,e7ea5825b9,0ccacb4bf9.jpg,"olive oil,pork chops,inch thick,salt ground pepper,cloves garlic,minced,mild pickled peppers,hot pepperoncini peppers",<start> boneless pork chops salt pepper <end>
7940,e7f4a7b490,01071b0708.jpg,"flour,each eggs,pinch salt,milk",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
7941,e7f6341d46,0625e2e3dd.jpg,"rotini pasta,uncooked,broccoli florets,boneless skinless chicken breasts,pieces,chicken broth,PHILADELPHIA Neufchatel Cheese,cubed,KRAFT Milk Shredded Mozzarella Cheese,divided,KRAFT Grated Parmesan Cheese",<start> uncooked quinoa rinsed drained capers chopped parsley chopped parsley chopped parsley chopped parsley chopped parsley salt pepper <end>
7942,e7f7c6e864,0f4c79b7c0.jpg,"moroccan mixed spice Spice Mix,,olive oil,boneless skinless chicken breast,olive oil canola oil",<start> chicken breasts salt pepper garlic powder <end>
7943,e7fa1c79c1,01a2a3588d.jpg,"diced cooked chicken,pork sausage,stalk celery,chopped fine,onion,chopped,mushroom,sliced,cream cheese,softened,cauliflower,cooked well drained,cheddar cheese,shredded,salt,pepper,paprika",<start> eggs milk salt butter melted <end>
7944,e8037637cd,0e19ab67cf.jpg,"pork beans,Worcestershire sauce,maple syrup,ketchup,onion,finely chopped,slices bacon",<start> beef onion chopped garlic cloves minced tomato paste tomato paste beef stock tomato paste beef stock salt pepper <end>
7945,e80470d02b,00e0a7331b.jpg,"dried shiitake mushrooms,shrimp,ground pork,cornstarch,sesame oil,salt,sugar,pepper,round wonton wrappers,shanghai style,minced scallion,red capers",<start> pound skinless boneless chicken breast halves salt black pepper taste chicken broth vegetable oil <end>
7946,e80da85344,07f561f26d.jpg,"plain yogurt,grated peeled seeded cucumbers,minced onions,salt,ground black pepper",<start> cream cheese grated parmesan cheese salt pepper <end>
7947,e80f66ef2c,0736028891.jpg,"EGGPLANT,eggplant halfed eggplant,peeled eggplant pulp scooped out with a melon baller make a boat shape with sturdy sides Reserve,olive oil mixed with pepper,garlic powder,parmesan cheese teapoon red pepper This brushing eggplant before,cooked angel hair pasta,drained,olive oil,butter,reserved eggplant pulp,chopped,clove garlic,minced,onion,chopped,chicken broth,heavy cream,tsp lemon juice,tsp red pepper flakes,tsp black pepper salt taste,mixed shredded cheese,I a blend italian four cheese sharp cheddar,SIMPLE TOMATO SAUCE,pepperoni slices,minced cloves garlic,onion,chopped,tsp red pepper flales,crushed italian tomatoes,diced tomatoes,heavy cream,tsp italian seasoning,grated parmesan cheese,TOPPING,mixed shredded cheese,I italian four cheese blemd sharp cheddar,chopped green onions,tsp italian seasoning blend,reserved cooked pepperoni",<start> boneless skinless chicken breast halves salt pepper taste onion chopped garlic cloves minced beef broth tomato puree beef broth tomato sauce <end>
7948,e819a8e42e,012f20ca7e.jpg,"chocolate chips,EAGLE BRAND Sweetened Condensed Milk,vanilla extract,peanut butter chips",<start> unsweetened cocoa powder salt butter softened eggs vanilla extract semisweet chocolate chips <end>
7949,e81a7d9f8c,0fb48d9e60.jpg,"cake,strawberries,sliced,sugar,container Cool Whip,thawed cream also be",<start> strawberries hulled halved strawberries hulled sliced blueberries lemon juice <end>
7950,e82f378329,004abfe0f7.jpg,"Galliano,herbal liqueur,vodka vodka,or Cinnamon vodka if,apple cider,if needed",<start> <unk> <unk> liqueur vodka vodka <end>
7951,e82fcea121,078c2a8239.jpg,"smooth ricotta cheese,light cream cheese,softened,sour cream,egg,sugar,unsweetened cocoa powder,flour,miniature marshmallow,chocolate chips",<start> boneless skinless chicken breast halves salt pepper taste butter softened eggs vanilla extract <end>
7952,e8383e6730,00f10c7910.jpg,"penne pasta,uncooked your favorite,extra virgin olive oil,extra lean ground beef,garlic,minced,onion,chopped,green pepper,chopped,zucchini,cubed,tomatoes,peeled cubed,corn,black beans,washed drained,salt,black pepper,chili powder,taste,chili pepper flakes,,cold water,cornstarch,cream cheese",<start> pound boneless skinless chicken breast strips onion chopped garlic cloves minced chicken broth soy sauce rice vinegar soy sauce sesame oil <end>
7953,e85da1335b,0b3ebbc7c8.jpg,"boneless steaks,inch thick,substitute sirlion,kosher salt,stone ground dijon mustard,cracked black pepper,oil,minced shallots substitute green onion minced garlic,dry red wine,beef broth,dried thyme",<start> boneless skinless chicken breast halves kosher salt freshly black pepper <end>
7954,e85e43b0c1,0358d70a5e.jpg,"olive oil,onions,roughly chopped,garlic cloves,crushed,chickpeas,drained,kidney beans,drained,rosemary,finely chopped,ground sage,paprika,ripe tomatoes,skinned chopped,fresh ground black pepper,eggplants,sliced,roasted red peppers,slices",<start> chicken breast halves garlic cloves minced dried thyme dried oregano dried thyme dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano dried basil dried oregano <end>
7955,e8665644f7,004dac8df6.jpg,"lemon,juiced zested,sugar,milk,heavy cream,chilled",<start> lemon juice lemon juice <end>
7956,e8714ea76f,0a588cdb2e.jpg,"fennel bulbs,fronds trimmed reserved,About olive oil,red pepper flakes,freshly grated Parmesean cheese",<start> boneless skinless chicken breast halves salt pepper garlic powder onion powder <end>
7957,e8719c9c6a,0cd3440e23.jpg,"Chicken drumsticks,tsp Honey,Soy sauce",<start> chicken drumsticks tsp soy sauce tsp garlic powder <end>
7958,e87bbc9052,0b2975f895.jpg,"lavender flowers,boiling water,ice cubes,fluid Collins mix,fluid gin,maraschino cherries",<start> strawberries hulled strawberries hulled <end>
7959,e88877be36,00784d4334.jpg,"peeled peeled diced tomatoes,olive oil,zucchini,salt,diced sweet onions,yellow hot banana peppers jalapenos,habanero,minced,red bell pepper,diced,orange bell pepper,diced,chipotle chiles in adobo,minced,garlic cloves,minced,cumin,dried parsley,dried oregano,salt,ground black pepper,light brown sugar,lime,juice zest of,vinegar,acid,tomato paste,basil cilantro,minced",<start> red wine vinegar lemon juice <end>
7960,e898c7a392,0418884ec4.jpg,"butter,softened,sugar,sifted flour,any flavor fruit jam",<start> butter softened eggs vanilla extract <end>
7961,e89cf570df,012fc41d53.jpg,"butter,wild mushroom,sliced,sweet onion,thinly sliced,honey mustard,sweet Russian,creamed horseradish,balsamic vinegar,white,sea salt,coarse,black pepper,freshly ground,sirloin steak your preference,thinly,lemon juice,squeezed,tomatoes,sweet chocolate other sweet variety,thinly,ripe avocado,thinly,salt,black pepper,ground,mayonnaise miracle,Italian rolls bread",<start> slices bread butter garlic cloves minced salt pepper <end>
7962,e8a09564de,01b19a7527.jpg,"sour cream,milk,chopped onion,garlic salt,cumin,dash hot pepper sauce,condensed cream chicken soup,chopped spinach,thawed drained,chopped green chilies,drained,chopped pimiento,drained,cubed cooked chicken,monterey jack cheese,shredded,cheddar cheese,shredded,eggs,seperated,flour,baking powder,milk,melted butter,paprika",<start> salt active dry yeast <end>
7963,e8a65f2e39,001ee42cac.jpg,"rice stick noodles,chicken broth vegetable broth,soy sauce,Shao Hsing rice wine dry sherry,minced garlic,minced ginger,red pepper flakes,peanut oil canola oil,pound chicken breasts,across grain slices inch thick,pound carrots,peeled julienne,pound turnips,peeled julienne,sesame seeds,Salt taste,sugar,coarsely chopped cilantro,sesame oil",<start> cooked rice chicken broth cooked rice chicken broth cooked rice chicken broth cooked rice chicken broth <end>
7964,e8adb271f5,0e770fcad8.jpg,"sesame noodles get sesame noodles if possible,they really make,shrimp large,peeled tails,olive oil,kosher salt,ground black pepper,lime juice,red pepper,in thin strips,grated radish,as a garnish,olive oil,cilantro,chopped fine,chicken broth,lime juice,soy sauce,ginger,sugar,sesame oil,dark,vegetable oil,red pepper flakes,garlic",<start> pasta cooked chicken breast halves garlic cloves crushed red pepper flakes salt pepper <end>
7965,e8adc34803,058c3e96d1.jpg,"cake,eggs,milk,oil,frosting",<start> chocolate cake mix instant coffee pudding mix vanilla extract <end>
7966,e8c6fbb36f,0807c352df.jpg,"drained peach slices in,KNUDSEN Milkfat Low Fat Cottage Cheese,wheat barley cereal flakes",<start> pounds pears peeled cored sliced butter softened eggs vanilla extract <end>
7967,e8caab4028,003c39c082.jpg,"olive oil,long grain rice,bell peppers in length,onions,diced,celery,diced,pork,mine,dried oregano,smoked paprika,cinnamon,tomato puree,garlic cloves,vegetable stock,salt,pepper,grated cheese",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder <end>
7968,e8d215a39e,0061a833cc.jpg,"boneless skinless chicken breast,cubes,olive oil,red pepper,cored,trimmed strips,onion,peeled diced,garlic clove,peeled crushed,cherry tomatoes,halved,lemon juice,ground black pepper,salt",<start> boneless skinless chicken breast halves salt pepper <end>
7969,e8d27bb774,00305b02b0.jpg,"olive oil,plus brushing tortillas oiling a baking sheet,onion,chopped,garlic cloves,chopped,cumin,paprika,sea salt regular,cilantro,chopped,cooked chicken,shredded,low sodium chicken broth,tortillas,queso fresco,crumbled monterey jack cheese cheddar cheese,shredded",<start> boneless skinless chicken breast halves garlic cloves crushed red pepper flakes salt pepper <end>
7970,e8d9c7c5fd,0e6274f0b0.jpg,"unsalted butter,softened,golden brown sugar,granulated sugar,eggs,vanilla extract,instant malted milk powder,flour,baking soda,salt,bag milk chocolate chips",<start> butter softened brown eggs vanilla extract salt chocolate chips <end>
7971,e8f3440d16,0e433e67de.jpg,"onion,chopped,clove garlic,chopped,Hilshire Farms turkey kielbasa,grade aa eggs,garlic powder,pepper Mill Preferred Adjust,Dash seasoning,mazola right blend oil,grated cheddar cheese",<start> boneless skinless chicken breast halves salt pepper <end>
7972,e90a53e6c5,03c1c50b6d.jpg,"slices bread,cubed with crusts removed,Velveeta cheese,cubed,melted butter,milk,dry mustard,salt,taste,pepper,taste,eggs,beaten",<start> eggs milk shredded cheddar cheese salt pepper <end>
7973,e90c8c6f85,001a3a2a65.jpg,"canola oil,salt,peeled baking potatoes,strips,cooking spray,butter,garlic cloves,minced,finely chopped parsley,freshly grated parmesan cheese",<start> chicken breasts salt pepper garlic powder <end>
7974,e90d64eea7,00b2e8a0c4.jpg,"Kraft Dinner Smart Vegetables Macaroni Cheese,Beef,thawed,Classico di Napoli Tomato Basil Pasta Sauce,Cracker Barrel Shredded Light Cheese Italiano Cheese",<start> lean beef onion chopped garlic cloves minced tomato paste tomato paste tomato paste tomato paste tomato paste tomato paste tomato paste salt pepper <end>
7975,e910ea4579,097f9bb6db.jpg,"ripe avocados,cheese Cheddar Edam are,dry cured bacon,tomatoes,black pepper",<start> pound lean beef onion chopped garlic cloves minced dried oregano dried basil dried oregano salt pepper <end>
7976,e9223c1df4,0092889dfd.jpg,"caramels,evaporated milk,German chocolate cake mix,evaporated milk,butter,melted,chopped pecans,milk chocolate chips",<start> salt butter softened eggs vanilla extract <end>
7977,e925617649,004dd2f0cc.jpg,"black rice,broccoli,florets,stems peeled cut,garlic cloves,unpeeled,extra virgin olive oil,coarse salt,ground pepper,Dijon mustard,red wine vinegar,almonds,toasted,flat leaf parsley,lightly packed,scallions,thinly",<start> onion finely chopped garlic cloves finely chopped carrot finely chopped celery ribs finely chopped garlic cloves finely chopped red wine vinegar salt pepper <end>
7978,e929e77566,05adfbaf6c.jpg,"dark brown sugar,hot cayenne pepper sauce as,fine kosher salt,chicken,pieces,vegetable oil,cayenne pepper,dark brown sugar,garlic powder,fine kosher salt,ground cumin,flour,fine kosher salt,black pepper,vegetable oil frying,slices plain sandwich bread as Wonder,Dill pickle rounds",<start> butter softened brown packed eggs vanilla extract <end>
7979,e92f16f0d1,0b3456a386.jpg,"ounces,weight Block Tofu,Sesame Oil,Divided,Rice Vinegar,Soy Sauce,cloves Cloves Garlic,Grated On A Microplane,Piece Ginger,Grated On A Microplane,Black Pepper,Chickpea Any Flour You,Toasted Sesame Seeds,Scallions,Green Parts,Thinly On An Angle",<start> canola oil onion finely chopped garlic cloves finely chopped salt freshly black pepper <end>
7980,e93ad1de11,05819d76ac.jpg,"hot coffee,chocolate syrup,milk,whipped cream,ground cinnamon",<start> milk vanilla extract <end>
7981,e93e745a20,0cac96a888.jpg,"peeled cooked prawns,oil,garlic cloves,crushed,salt,chili powder,turmeric powder,coriander powder,lemon,juice",<start> uncooked rotini pasta shells cooked rice pasta sauce garlic cloves minced salt pepper <end>
7982,e93f5b147c,08b1e72bf3.jpg,"heavy whipping cream,chilled,sugar,wine,lemon juice,grated lemon zest,ground nutmeg,fresh mint leaves garnish,lemon slices garnish",<start> lemon juice lemon juice <end>
7983,e944c5d760,00433ff7a0.jpg,"buttermilk,baking soda,sugar,butter,vegetable oil,shortening,egg yolks,vanilla extract,egg whites,flour,flaked coconut,chopped pecans,cream cheese,softened,margarine,softened,sugar,vanilla extract,chopped pecans",<start> cake mix instant pudding mix instant pudding pudding mix vanilla extract butter softened eggs vanilla extract <end>
7984,e94829bb15,04d9e0dd9c.jpg,"flour,baking powder,butter,egg yolks,milk,cans sweetened condensed milk,chopped walnuts,brandy,water",<start> butter softened eggs vanilla extract <end>
7985,e95ca710ad,0086492244.jpg,"Chicken breast,Green onions,dried wakame seaweed,than Grated ginger,Oyster sauce,Salt pepper,dash finishing Black pepper,Water hot water",<start> chicken stock tsp garlic powder tsp black pepper tsp onion powder tsp garlic powder tsp black pepper <end>
7986,e96f45534d,0b2e5c5640.jpg,"bunch red radishes,coarsely shredded,olive oil,taste,tamari,taste,chopped parsley,",<start> red bell pepper chopped red bell pepper chopped red onion chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green onions chopped <end>
7987,e9772dfdbb,031d9d9cca.jpg,"pound Assorted Seasonal Vegetables,Extra Virgin Olive Oil,cloves Garlic,Minced,Salt Pepper,taste,ounces,weight Dried Thin Spaghetti,bunch Assorted Herbs,Chopped,Freshly Grated Parmigiano Reggiano Pecorino Romano Cheese",<start> butter onion finely chopped garlic cloves finely chopped red bell pepper chopped red bell pepper chopped green bell pepper chopped red bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green bell pepper chopped green onions chopped <end>
7988,e9806fd97a,04bcd68a8a.jpg,"extra virgin olive oil,turn pan,onion,finely chopped,vegetable stock,found on soup aisle,diced tomatoes with juice,cans black beans,drained,cans pumpkin puree often on baking,milk,curry powder,palm full,ground cumin,palm full,cayenne pepper,eyeball it in palm your hand,coarse salt",<start> onion finely chopped cloves garlic minced chicken broth chicken broth chicken broth chicken broth dry wine chicken broth salt pepper <end>
7989,e987ddc575,00d299cb29.jpg,"ground beef,onion,chopped,carrots,chopped,stalks celery,chopped,cans diced tomatoes,undrained,red kidney beans,drained,kidney beans,drained,cans beef stock,oregano,pepper,parsley,Tabasco sauce,jar spaghetti sauce,pasta",<start> beef onion chopped garlic cloves minced beef broth cans stewed tomatoes undrained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained kidney beans drained rinsed <end>
7990,e98b7a20bf,010031bfb2.jpg,"eggs,milk,flour,butter,melted,sugar,buttermilk,butter,light corn syrup,baking soda,vanilla extract",<start> butter softened vanilla extract <end>
7991,e98bf91665,003ac3a161.jpg,"granulated sugar,warm water,active dry yeast,liquid honey,butter,melted,egg,beaten,flour,wheat flour,rolled oats,cornmeal,natural bran,millet sesame seeds,salt",<start> butter softened eggs vanilla extract <end>
7992,e98ea7a364,096f0f163e.jpg,"milk,distilled vinegar,all purpose flour,salt,chilled solid vegetable shortening,cubes,plus sugar,cornstarch,orange juice,grated orange peel,ground cinnamon,almond extract,salt,pitted cherries pitted sweet dark cherries,thawed,drained,egg,beaten blend with water",<start> chocolate cake mix instant pudding pie filling milk chocolate chips <end>
7993,e9982e6871,0b2bc9776b.jpg,"broccoli florets,firm yellow squash firm zucchini,sliced,olive oil,unsalted butter,lemon juice,garlic cloves,sliced,minced oregano,salt,black pepper,shaved parmesan cheese",<start> broccoli florets broccoli florets extra virgin olive oil kosher salt black pepper <end>
7994,e9a011a57a,005006474e.jpg,"sugar,baking soda,baking powder,flour,salt,sour cream,eggs,raisins,caraway seeds",<start> salt unsalted butter softened eggs vanilla extract <end>
7995,e9a5dc17ba,0e851ac33d.jpg,"slices bread,butter,melted,raisins,eggs,beaten,milk,sugar,ground cinnamon,vanilla extract",<start> butter eggs milk salt pepper <end>
7996,e9a8fd9374,0f01aafa9d.jpg,"dates,chopped like Amport,butter,softened,honey,vanilla,walnuts,crushed small,almonds,crushed small,sweetened flaked coconut,cocoa,cinnamon,Rice Krispies,egg,lemon juice,flour like wheat pastry,salt",<start> butter softened brown eggs vanilla extract salt <end>
7997,e9aa447b13,022aeb34fa.jpg,"boneless chicken breasts,seasoning salt,pepper,garlic powder,stalks celery,chopped,green bell pepper,chopped,onion,chopped,minced garlic,tomato paste,dry red wine,mushrooms use cans mushrooms,,cans stewed tomatoes,undrained,dried basil,dried oregano",<start> boneless skinless chicken breast halves salt pepper garlic powder onion powder <end>
7998,e9aee66b6e,0c0a0b0e53.jpg,"Thinly pork shoulder,Lettuce,Cherry tomatoes,Sesame dressing,tsp Soy sauce,tsp Vinegar,leaves Shiso leaves,sesame seeds",<start> pounds beef stew meat onion chopped cloves garlic minced dried oregano dried basil dried oregano dried basil dried oregano salt pepper <end>
7999,e9b209fb0c,0b0ad0d6d7.jpg,"fenugreek seeds,onion seeds,salt,garam masala,turmeric powder,curry powder,coriander powder,cumin powder,chili powder,paprika,garlic cloves,peeled cleaned,vegetable oil,fresh ginger,jalapeno peppers,bunch cilantro,long stems,lemon juice,plain yogurt unthickened type yogurt works",<start> butter onion chopped green bell pepper chopped garlic cloves minced ginger root cumin turmeric cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric powder cumin coriander turmeric cumin coriander turmeric cumin coriander turmeric powder cayenne pepper <end>
8000,e9b90db0d4,0fa162af4f.jpg,"vegetable oil,boneless pork,in inch cubes,carrots,sliced,celery ribs,chopped,orange zest,orange juice,soy sauce,cornstarch,ground ginger,cashews,sugar,cooked rice,kept warm",<start> vegetable oil boneless skinless chicken breast halves inch strips onion sliced cloves garlic minced green bell pepper seeded sliced red bell pepper seeded sliced red bell pepper seeded strips <end>
8001,e9c7f4d027,06f3350bc4.jpg,"dried uncooked penne pasta,Land O Lakes Fat Free Half,creamy pesto sauce,olive oil,chopped,Land O Lakes Butter,pound boneless skinless chicken breast halves,pieces,onion,chopped,finely chopped garlic,salt,pepper,broccoli florets,chicken broth wine,red,yellow orange bell peppers,pieces,Shredded Parmesan cheese,if desired",<start> pound boneless skinless chicken breast halves pieces onion thinly sliced garlic cloves minced minced ginger root minced ginger root pound shrimp peeled deveined salt pepper <end>
8002,e9cefe0ce8,03e221f039.jpg,"skinless,boneless chicken breast halves,flour,salt,pinch ground black pepper,butter,stewed tomatoes,with liquid,water,brown sugar,distilled vinegar,Worcestershire sauce,salt,chili powder,mustard powder,celery seed,clove garlic,minced,hot pepper sauce",<start> skinless boneless chicken breast halves salt pepper taste butter melted <end>
8003,e9d10a5826,0027319bc4.jpg,"portabella mushrooms portabella mushrooms,butter,leeks,all part light green,sliced,garlic clove,pressed,avocados,peeled chopped,chopped rosemary dried rosemary,lime juice,salt,goat cheese,chopped walnuts,olive oil,fresh rosemary sprig,garnish",<start> boneless skinless chicken breast halves salt pepper garlic powder onion powder garlic powder <end>
8004,e9dac9a7c9,00ddf6402a.jpg,"pound Boneless,Skinless Chicken Breasts,Bite Pieces,Cornstarch,Divided,Plus Soy Sauce,Divided,Vegetable Oil,Divided,Onion,Chopped,pounds Mushrooms,Sugar,packages Ramen Noodles Matter What Kind Because You Use Seasoning,ounces,weight Cashew Nuts,Salt Rinsed Off Patted Dry",<start> pound boneless skinless chicken breast inch pieces salt black pepper garlic powder onion powder garlic powder chicken broth <end>
8005,e9dd6d3adc,006c0c8386.jpg,"chicken wings,soy sauce,water,sugar,garlic cloves,minced,vegetable oil,ground ginger,sherry wine",<start> chicken wings tips removed wings tips discarded garlic cloves minced rosemary salt <end>
8006,e9de12eb2b,00d01963ce.jpg,"olive oil,sugar,salt,boiling water,packages active dry yeast,warm water degrees degrees,eggs,wheat flour,bread flour",<start> graham cracker crumbs butter margarine softened eggs vanilla extract salt <end>
8007,e9df0ff16e,000eaa07ec.jpg,"zucchini,sliced,onion,rings,flour,cornmeal,salt,ground black pepper,garlic powder,vegetable oil frying",<start> salt butter softened eggs vanilla extract <end>
8008,e9e5663f28,0e134a2b5a.jpg,"Pineapple Juice,Brown Sugar,Soy Sauce,Vinegar,Cornstarch,Wasabi,Not,drops Red Food Coloring,If Desired",<start> salt unsalted butter melted <end>
8009,e9ec50747b,09e50e73c3.jpg,"sweetened condenced milk,coconut flakes,packages hazulnuts",<start> elbow macaroni shredded sharp cheddar cheese butter melted <end>
8010,e9f46a4c3a,09ccf1f07c.jpg,",kosher salt,brown sugar,warm water,pork tenderloins,,chunky peanut butter,sake,soy sauce,wine vinegar,honey,peanut oil,Thai chili paste,Sriracha chili sauce,cloves garlic,finely minced,ginger root,finely chopped,finely chopped green onions,minced cilantro",<start> boneless skinless chicken breasts salt pepper garlic powder onion powder garlic powder <end>
8011,e9fd03d78e,07abeb00bf.jpg,"rotini pasta,cooked,drained,artichoke hearts,drained,quartered,red pepper,chopped,pitted black olives,chopped OSCAR MAYER Hard Salami,KRAFT Sun Dried Tomato Vinaigrette Dressing,KRAFT Shredded Mozzarella Cheese",<start> uncooked rotini pasta cooked drained kraft zesty italian dressing kraft grated parmesan cheese <end>
8012,ea02040519,00e377e816.jpg,"olive oil,pounds boneless chuck roast,onion,chopped,cloves garlic,minced,bay leaves,salt,freshly ground black pepper",<start> pounds beef sirloin steak inch strips onion thinly sliced garlic cloves minced peeled ginger salt pepper <end>
8013,ea107b7eb1,0c3fe1e8a4.jpg,"flour,rice flour,nutmeg,baking powder,baking soda,salt,cultured unsalted butter,vanilla sugar,eggs,separated,egg yolk,honey,vanilla,buttermilk,nonfat plain yogurt,preferred,superfine sugar,salt,boiling water,meringue powder,vanilla,sifted icing sugar,shortening,softened,raspberry puree seedless raspberry jam,lemon juice,vanilla sugar,salt,boiling water,meringue powder,vanilla,sifted icing sugar,cultured unsalted butter,softened,shortening,softened,bittersweet chocolate,chopped,heavy cream,shortening",<start> salt butter softened eggs vanilla extract <end>
8014,ea1463f703,0032afb5d4.jpg,"sugar,cream cheese,softened,eggs,sweetened condensed milk,fluid evaporated milk,vanilla extract",<start> cream cheese softened vanilla extract <end>
8015,ea19138638,0090c53d91.jpg,"water,salt,ground black pepper,dried oregano,dried basil,onion salt,dried parsley,garlic powder,bay leaf,dry salad dressing mix,rump roast",<start> salt unsalted butter melted <end>
8016,ea204a7cdc,0bf51d9a62.jpg,"wide egg noodles,pound lean ground beef,onion,chopped,mushrooms,pinch garlic salt,ground black pepper taste,sugar,Worcestershire sauce,cans tomato sauce,sharp Cheddar cheese,shredded",<start> packages cream cheese softened shredded cheddar cheese <end>
8017,ea27c345c7,0e7302e9ba.jpg,"Earth Balance,Coconut Sugar,Baking Powder,Salt,Crushed Walnuts,Oats,Wheat Flour,Pure Vanilla Extract,ounces,weight Natural Strawberry Jam,If Needed",<start> oats <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
8018,ea31eb3ac0,0030988309.jpg,"butternut squash,parsnips,carrots,sweet potatoes,eggplant,olive oil,star anise,garlic cloves,sliced,ginger,sliced,red onions,finely sliced,dark brown sugar,low sodium soy sauce",<start> boneless skinless chicken breast halves salt pepper <end>
8019,ea34f957b2,00fff2736b.jpg,"head romaine lettuce,egg,dash salt,olive oil,garlic clove,minced,herbed croutons,lemon juice,squeezed,dash Worcestershire sauce,anchovies,finely chopped,parmesan cheese,fresh,grated,pepper,course ground",<start> chicken breasts chopped garlic clove minced onion finely chopped salt pepper <end>
8020,ea3e10cff2,0aac2171c4.jpg,"ounces,weight Noodles,Vegetable Oil,Plus Cup,Divided,clove Garlic,Sliced,Knob Ginger,Sliced,Szechuan Peppercorns,Crushed Red Pepper,clove Garlic,Minced,Baby Bok Choy,Sliced,Red Bell Pepper,Sliced,Sesame Oil,ounces,weight Portobello Mushrooms Sliced,ounces,weight Shitake Oyster Mushrooms,Sliced,Ginger,Grated,quart Mushroom Broth,Soy Sauce Tamari,Salt Pepper,taste,bunches Scallions,Shredded Sliced,Basil,Shredded",<start> butter onion chopped garlic cloves minced chicken broth soy sauce rice wine vinegar salt pepper <end>
8021,ea3e9a2378,003e672a96.jpg,"elbow macaroni,cooked until,mayonnaise salad,plain yogurt,cider vinegar,Dijon mustard,seasoning salt,black pepper,garlic powder,celery rib,in inch dice,carrot,shredded,minced red onions use green onion,chopped,tomatoes,chopped,peas,thawed",<start> pasta shells broccoli florets butter margarine softened cream cheese softened grated parmesan cheese <end>
8022,ea551af29b,0f52a63b2f.jpg,"Bell Peppers,One Yellow One Red,tub Mozzarella Balls,Olive Oil,Coarse Kosher Sea Salt,Black Pepper,Basil Leaves",<start> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <end>
